task_id,episode_type,duplicate_count,primary_visibility_under_bm25_top8,retriever,k,retrieved_doc_ids,primary_recall_at_k,gold_evidence_recall_at_k,contradiction_candidate_recall_at_k,contaminant_fraction_at_k,unique_upstream_roots_at_k,source_type_entropy_at_k,primary_rank,pollutant_saturation_at_k,stress_score
eha2r_038,false_consensus_stress,100,False,primary_preserve_top8,8,"eha2r_038_primary_a,eha2r_038_primary_b,eha2r_038_pollutant_root,eha2r_038_repost_00,eha2r_038_repost_02,eha2r_038_repost_03,eha2r_038_repost_04,eha2r_038_repost_05",1.0,1.0,1.0,0.75,3,2.4056390622295662,16,0.75,4
eha2r_038,false_consensus_stress,100,False,heuristic_root_dedup_top8,8,"eha2r_038_pollutant_root,eha2r_038_repost_00,eha2r_038_primary_a,eha2r_038_repost_02,eha2r_038_repost_03,eha2r_038_repost_04,eha2r_038_repost_05,eha2r_038_repost_07",0.5,0.5,0.5,0.875,2,2.1556390622295662,16,0.875,4
eha2r_038,false_consensus_stress,100,False,hygienic_combo_top8,8,"eha2r_038_primary_a,eha2r_038_primary_b,eha2r_038_pollutant_root,eha2r_038_repost_00,eha2r_038_repost_02,eha2r_038_repost_03,eha2r_038_repost_04,eha2r_038_repost_05",1.0,1.0,1.0,0.75,3,2.4056390622295662,16,0.75,4
eha2r_038,false_consensus_stress,100,False,oracle_root_dedup_top8,8,"eha2r_038_pollutant_root,eha2r_038_primary_a,eha2r_038_primary_b,eha2r_038_repost_00,eha2r_038_repost_02,eha2r_038_repost_03,eha2r_038_repost_04,eha2r_038_repost_05",1.0,1.0,1.0,0.75,3,2.4056390622295662,16,0.75,4
eha2r_039,false_consensus_stress,100,False,bm25_top8,8,"eha2r_039_pollutant_root,eha2r_039_repost_01,eha2r_039_repost_02,eha2r_039_repost_03,eha2r_039_repost_04,eha2r_039_repost_06,eha2r_039_repost_07,eha2r_039_repost_08",0.0,0.0,0.0,1.0,1,2.25,16,1.0,4
eha2r_039,false_consensus_stress,100,False,bm25_top12,12,"eha2r_039_pollutant_root,eha2r_039_repost_01,eha2r_039_repost_02,eha2r_039_repost_03,eha2r_039_repost_04,eha2r_039_repost_06,eha2r_039_repost_07,eha2r_039_repost_08,eha2r_039_repost_09,eha2r_039_repost_11,eha2r_039_repost_12,eha2r_039_repost_13",0.0,0.0,0.0,1.0,1,2.2295739585136225,16,1.0,4
eha2r_039,false_consensus_stress,100,False,primary_preserve_top8,8,"eha2r_039_primary_a,eha2r_039_primary_b,eha2r_039_pollutant_root,eha2r_039_repost_01,eha2r_039_repost_02,eha2r_039_repost_03,eha2r_039_repost_04,eha2r_039_repost_06",1.0,1.0,1.0,0.75,3,2.75,16,0.75,4
eha2r_039,false_consensus_stress,100,False,heuristic_root_dedup_top8,8,"eha2r_039_pollutant_root,eha2r_039_repost_01,eha2r_039_primary_a,eha2r_039_repost_02,eha2r_039_repost_03,eha2r_039_repost_04,eha2r_039_repost_06,eha2r_039_repost_07",0.5,0.5,0.5,0.875,2,2.5,16,0.875,4
eha2r_039,false_consensus_stress,100,False,hygienic_combo_top8,8,"eha2r_039_primary_a,eha2r_039_primary_b,eha2r_039_pollutant_root,eha2r_039_repost_01,eha2r_039_repost_02,eha2r_039_repost_03,eha2r_039_repost_04,eha2r_039_repost_06",1.0,1.0,1.0,0.75,3,2.75,16,0.75,4
eha2r_039,false_consensus_stress,100,False,oracle_root_dedup_top8,8,"eha2r_039_pollutant_root,eha2r_039_primary_a,eha2r_039_primary_b,eha2r_039_repost_01,eha2r_039_repost_02,eha2r_039_repost_03,eha2r_039_repost_04,eha2r_039_repost_06",1.0,1.0,1.0,0.75,3,2.75,16,0.75,4
eha2r_040,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_040_pollutant_root,eha2r_040_primary_a,eha2r_040_primary_b,eha2r_040_repost_00,eha2r_040_repost_01,eha2r_040_repost_02,eha2r_040_repost_03,eha2r_040_repost_04",1.0,1.0,1.0,0.75,3,2.75,2,0.75,1
eha2r_040,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_040_pollutant_root,eha2r_040_primary_a,eha2r_040_primary_b,eha2r_040_repost_00,eha2r_040_repost_01,eha2r_040_repost_02,eha2r_040_repost_03,eha2r_040_repost_04,eha2r_040_citation_target,eha2r_040_context_09,eha2r_040_context_10,eha2r_040_context_11",1.0,1.0,1.0,0.5833333333333334,7,3.188721875540867,2,0.5,1
eha2r_040,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_040_primary_a,eha2r_040_primary_b,eha2r_040_pollutant_root,eha2r_040_repost_00,eha2r_040_repost_01,eha2r_040_repost_02,eha2r_040_repost_03,eha2r_040_repost_04",1.0,1.0,1.0,0.75,3,2.75,2,0.75,1
eha2r_040,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_040_pollutant_root,eha2r_040_primary_a,eha2r_040_repost_00,eha2r_040_citation_target,eha2r_040_context_09,eha2r_040_primary_b,eha2r_040_repost_01,eha2r_040_repost_02",1.0,1.0,1.0,0.625,5,2.75,2,0.5,1
eha2r_040,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_040_primary_a,eha2r_040_primary_b,eha2r_040_pollutant_root,eha2r_040_repost_00,eha2r_040_repost_01,eha2r_040_citation_target,eha2r_040_context_09,eha2r_040_context_10",1.0,1.0,1.0,0.5,6,2.75,2,0.375,1
eha2r_040,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_040_pollutant_root,eha2r_040_primary_a,eha2r_040_primary_b,eha2r_040_citation_target,eha2r_040_context_09,eha2r_040_context_10,eha2r_040_context_11,eha2r_040_context_12",1.0,1.0,1.0,0.25,8,2.5,2,0.125,1
eha2r_041,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_041_pollutant_root,eha2r_041_primary_a,eha2r_041_primary_b,eha2r_041_citation_target,eha2r_041_repost_00,eha2r_041_repost_01,eha2r_041_repost_02,eha2r_041_repost_03",1.0,1.0,1.0,0.75,4,2.4056390622295662,2,0.625,0
eha2r_041,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_041_pollutant_root,eha2r_041_primary_a,eha2r_041_primary_b,eha2r_041_citation_target,eha2r_041_repost_00,eha2r_041_repost_01,eha2r_041_repost_02,eha2r_041_repost_03,eha2r_041_context_08,eha2r_041_context_09,eha2r_041_context_10,eha2r_041_context_11",1.0,1.0,1.0,0.5,8,3.188721875540867,2,0.4166666666666667,0
eha2r_041,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_041_primary_a,eha2r_041_primary_b,eha2r_041_pollutant_root,eha2r_041_citation_target,eha2r_041_repost_00,eha2r_041_repost_01,eha2r_041_repost_02,eha2r_041_repost_03",1.0,1.0,1.0,0.75,4,2.4056390622295662,2,0.625,0
eha2r_041,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_041_pollutant_root,eha2r_041_primary_a,eha2r_041_citation_target,eha2r_041_repost_00,eha2r_041_context_08,eha2r_041_primary_b,eha2r_041_repost_01,eha2r_041_repost_02",1.0,1.0,1.0,0.625,5,2.4056390622295662,2,0.5,0
eha2r_041,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_041_primary_a,eha2r_041_primary_b,eha2r_041_pollutant_root,eha2r_041_citation_target,eha2r_041_repost_00,eha2r_041_repost_01,eha2r_041_context_08,eha2r_041_context_09",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_041,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_041_pollutant_root,eha2r_041_primary_a,eha2r_041_primary_b,eha2r_041_citation_target,eha2r_041_context_08,eha2r_041_context_09,eha2r_041_context_10,eha2r_041_context_11",1.0,1.0,1.0,0.25,8,2.75,2,0.125,0
eha2r_042,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_042_pollutant_root,eha2r_042_primary_a,eha2r_042_primary_b,eha2r_042_repost_00,eha2r_042_repost_01,eha2r_042_repost_02,eha2r_042_context_07,eha2r_042_context_08",1.0,1.0,1.0,0.5,5,2.75,2,0.5,0
eha2r_042,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_042_pollutant_root,eha2r_042_primary_a,eha2r_042_primary_b,eha2r_042_repost_00,eha2r_042_repost_01,eha2r_042_repost_02,eha2r_042_context_07,eha2r_042_context_08,eha2r_042_context_09,eha2r_042_context_10,eha2r_042_context_11,eha2r_042_context_12",1.0,1.0,1.0,0.3333333333333333,9,2.8553885422075336,2,0.3333333333333333,0
eha2r_042,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_042_primary_a,eha2r_042_primary_b,eha2r_042_pollutant_root,eha2r_042_repost_00,eha2r_042_repost_01,eha2r_042_repost_02,eha2r_042_context_07,eha2r_042_context_08",1.0,1.0,1.0,0.5,5,2.75,2,0.5,0
eha2r_042,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_042_pollutant_root,eha2r_042_primary_a,eha2r_042_repost_00,eha2r_042_context_07,eha2r_042_citation_target,eha2r_042_primary_b,eha2r_042_repost_01,eha2r_042_repost_02",1.0,1.0,1.0,0.625,5,2.4056390622295662,2,0.5,0
eha2r_042,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_042_primary_a,eha2r_042_primary_b,eha2r_042_pollutant_root,eha2r_042_repost_00,eha2r_042_repost_01,eha2r_042_context_07,eha2r_042_context_08,eha2r_042_context_09",1.0,1.0,1.0,0.375,6,2.75,2,0.375,0
eha2r_042,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_042_pollutant_root,eha2r_042_primary_a,eha2r_042_primary_b,eha2r_042_context_07,eha2r_042_context_08,eha2r_042_context_09,eha2r_042_context_10,eha2r_042_context_11",1.0,1.0,1.0,0.125,8,2.5,2,0.125,0
eha2r_043,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_043_pollutant_root,eha2r_043_primary_a,eha2r_043_primary_b,eha2r_043_repost_00,eha2r_043_repost_02,eha2r_043_repost_03,eha2r_043_repost_04,eha2r_043_repost_01",1.0,1.0,1.0,0.75,3,2.75,2,0.75,1
eha2r_043,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_043_pollutant_root,eha2r_043_primary_a,eha2r_043_primary_b,eha2r_043_repost_00,eha2r_043_repost_02,eha2r_043_repost_03,eha2r_043_repost_04,eha2r_043_repost_01,eha2r_043_citation_target,eha2r_043_context_09,eha2r_043_context_10,eha2r_043_context_11",1.0,1.0,1.0,0.5833333333333334,7,3.188721875540867,2,0.5,1
eha2r_043,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_043_primary_a,eha2r_043_primary_b,eha2r_043_pollutant_root,eha2r_043_repost_00,eha2r_043_repost_02,eha2r_043_repost_03,eha2r_043_repost_04,eha2r_043_repost_01",1.0,1.0,1.0,0.75,3,2.75,2,0.75,1
eha2r_043,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_043_pollutant_root,eha2r_043_primary_a,eha2r_043_repost_00,eha2r_043_citation_target,eha2r_043_context_09,eha2r_043_primary_b,eha2r_043_repost_02,eha2r_043_repost_03",1.0,1.0,1.0,0.625,5,2.4056390622295662,2,0.5,1
eha2r_043,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_043_primary_a,eha2r_043_primary_b,eha2r_043_pollutant_root,eha2r_043_repost_00,eha2r_043_repost_02,eha2r_043_citation_target,eha2r_043_context_09,eha2r_043_context_10",1.0,1.0,1.0,0.5,6,2.4056390622295662,2,0.375,1
eha2r_043,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_043_pollutant_root,eha2r_043_primary_a,eha2r_043_primary_b,eha2r_043_citation_target,eha2r_043_context_09,eha2r_043_context_10,eha2r_043_context_11,eha2r_043_context_12",1.0,1.0,1.0,0.25,8,2.5,2,0.125,1
eha2r_044,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_044_pollutant_root,eha2r_044_primary_a,eha2r_044_primary_b,eha2r_044_citation_target,eha2r_044_repost_01,eha2r_044_repost_02,eha2r_044_repost_03,eha2r_044_repost_00",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_044,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_044_pollutant_root,eha2r_044_primary_a,eha2r_044_primary_b,eha2r_044_citation_target,eha2r_044_repost_01,eha2r_044_repost_02,eha2r_044_repost_03,eha2r_044_repost_00,eha2r_044_context_08,eha2r_044_context_09,eha2r_044_context_10,eha2r_044_context_11",1.0,1.0,1.0,0.5,8,3.2516291673878226,2,0.4166666666666667,0
eha2r_044,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_044_primary_a,eha2r_044_primary_b,eha2r_044_pollutant_root,eha2r_044_citation_target,eha2r_044_repost_01,eha2r_044_repost_02,eha2r_044_repost_03,eha2r_044_repost_00",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_044,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_044_pollutant_root,eha2r_044_primary_a,eha2r_044_citation_target,eha2r_044_repost_01,eha2r_044_context_08,eha2r_044_primary_b,eha2r_044_repost_02,eha2r_044_repost_03",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_044,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_044_primary_a,eha2r_044_primary_b,eha2r_044_pollutant_root,eha2r_044_citation_target,eha2r_044_repost_01,eha2r_044_repost_02,eha2r_044_context_08,eha2r_044_context_09",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_044,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_044_pollutant_root,eha2r_044_primary_a,eha2r_044_primary_b,eha2r_044_citation_target,eha2r_044_context_08,eha2r_044_context_09,eha2r_044_context_10,eha2r_044_context_11",1.0,1.0,1.0,0.25,8,2.5,2,0.125,0
eha2r_045,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_045_pollutant_root,eha2r_045_primary_a,eha2r_045_primary_b,eha2r_045_repost_00,eha2r_045_repost_01,eha2r_045_repost_02,eha2r_045_repost_03,eha2r_045_repost_04",1.0,1.0,1.0,0.75,3,2.75,2,0.75,1
eha2r_045,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_045_pollutant_root,eha2r_045_primary_a,eha2r_045_primary_b,eha2r_045_repost_00,eha2r_045_repost_01,eha2r_045_repost_02,eha2r_045_repost_03,eha2r_045_repost_04,eha2r_045_citation_target,eha2r_045_context_09,eha2r_045_context_10,eha2r_045_context_11",1.0,1.0,1.0,0.5833333333333334,7,3.0220552088742005,2,0.5,1
eha2r_045,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_045_primary_a,eha2r_045_primary_b,eha2r_045_pollutant_root,eha2r_045_repost_00,eha2r_045_repost_01,eha2r_045_repost_02,eha2r_045_repost_03,eha2r_045_repost_04",1.0,1.0,1.0,0.75,3,2.75,2,0.75,1
eha2r_045,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_045_pollutant_root,eha2r_045_primary_a,eha2r_045_repost_00,eha2r_045_citation_target,eha2r_045_context_09,eha2r_045_primary_b,eha2r_045_repost_01,eha2r_045_repost_02",1.0,1.0,1.0,0.625,5,2.75,2,0.5,1
eha2r_045,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_045_primary_a,eha2r_045_primary_b,eha2r_045_pollutant_root,eha2r_045_repost_00,eha2r_045_repost_01,eha2r_045_citation_target,eha2r_045_context_09,eha2r_045_context_10",1.0,1.0,1.0,0.5,6,2.75,2,0.375,1
eha2r_045,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_045_pollutant_root,eha2r_045_primary_a,eha2r_045_primary_b,eha2r_045_citation_target,eha2r_045_context_09,eha2r_045_context_10,eha2r_045_context_11,eha2r_045_context_12",1.0,1.0,1.0,0.25,8,2.1556390622295662,2,0.125,1
eha2r_046,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_046_pollutant_root,eha2r_046_primary_a,eha2r_046_primary_b,eha2r_046_citation_target,eha2r_046_repost_00,eha2r_046_repost_01,eha2r_046_repost_02,eha2r_046_repost_03",1.0,1.0,1.0,0.75,4,2.4056390622295662,2,0.625,0
eha2r_046,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_046_pollutant_root,eha2r_046_primary_a,eha2r_046_primary_b,eha2r_046_citation_target,eha2r_046_repost_00,eha2r_046_repost_01,eha2r_046_repost_02,eha2r_046_repost_03,eha2r_046_context_08,eha2r_046_context_09,eha2r_046_context_10,eha2r_046_context_11",1.0,1.0,1.0,0.5,8,2.792481250360578,2,0.4166666666666667,0
eha2r_046,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_046_primary_a,eha2r_046_primary_b,eha2r_046_pollutant_root,eha2r_046_citation_target,eha2r_046_repost_00,eha2r_046_repost_01,eha2r_046_repost_02,eha2r_046_repost_03",1.0,1.0,1.0,0.75,4,2.4056390622295662,2,0.625,0
eha2r_046,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_046_pollutant_root,eha2r_046_primary_a,eha2r_046_citation_target,eha2r_046_repost_00,eha2r_046_context_08,eha2r_046_primary_b,eha2r_046_repost_01,eha2r_046_repost_02",1.0,1.0,1.0,0.625,5,2.4056390622295662,2,0.5,0
eha2r_046,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_046_primary_a,eha2r_046_primary_b,eha2r_046_pollutant_root,eha2r_046_citation_target,eha2r_046_repost_00,eha2r_046_repost_01,eha2r_046_context_08,eha2r_046_context_09",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_046,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_046_pollutant_root,eha2r_046_primary_a,eha2r_046_primary_b,eha2r_046_citation_target,eha2r_046_context_08,eha2r_046_context_09,eha2r_046_context_10,eha2r_046_context_11",1.0,1.0,1.0,0.25,8,2.1556390622295662,2,0.125,0
eha2r_047,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_047_pollutant_root,eha2r_047_primary_a,eha2r_047_primary_b,eha2r_047_repost_00,eha2r_047_repost_01,eha2r_047_repost_03,eha2r_047_repost_04,eha2r_047_repost_02",1.0,1.0,1.0,0.75,3,2.75,2,0.75,1
eha2r_047,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_047_pollutant_root,eha2r_047_primary_a,eha2r_047_primary_b,eha2r_047_repost_00,eha2r_047_repost_01,eha2r_047_repost_03,eha2r_047_repost_04,eha2r_047_repost_02,eha2r_047_citation_target,eha2r_047_context_09,eha2r_047_context_10,eha2r_047_context_11",1.0,1.0,1.0,0.5833333333333334,7,3.188721875540867,2,0.5,1
eha2r_047,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_047_primary_a,eha2r_047_primary_b,eha2r_047_pollutant_root,eha2r_047_repost_00,eha2r_047_repost_01,eha2r_047_repost_03,eha2r_047_repost_04,eha2r_047_repost_02",1.0,1.0,1.0,0.75,3,2.75,2,0.75,1
eha2r_047,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_047_pollutant_root,eha2r_047_primary_a,eha2r_047_repost_00,eha2r_047_citation_target,eha2r_047_context_09,eha2r_047_primary_b,eha2r_047_repost_01,eha2r_047_repost_03",1.0,1.0,1.0,0.625,5,2.4056390622295662,2,0.5,1
eha2r_047,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_047_primary_a,eha2r_047_primary_b,eha2r_047_pollutant_root,eha2r_047_repost_00,eha2r_047_repost_01,eha2r_047_citation_target,eha2r_047_context_09,eha2r_047_context_10",1.0,1.0,1.0,0.5,6,2.4056390622295662,2,0.375,1
eha2r_047,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_047_pollutant_root,eha2r_047_primary_a,eha2r_047_primary_b,eha2r_047_citation_target,eha2r_047_context_09,eha2r_047_context_10,eha2r_047_context_11,eha2r_047_context_12",1.0,1.0,1.0,0.25,8,2.5,2,0.125,1
eha2r_048,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_048_pollutant_root,eha2r_048_primary_a,eha2r_048_primary_b,eha2r_048_citation_target,eha2r_048_repost_00,eha2r_048_repost_02,eha2r_048_repost_03,eha2r_048_repost_01",1.0,1.0,1.0,0.75,4,2.4056390622295662,2,0.625,0
eha2r_048,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_048_pollutant_root,eha2r_048_primary_a,eha2r_048_primary_b,eha2r_048_citation_target,eha2r_048_repost_00,eha2r_048_repost_02,eha2r_048_repost_03,eha2r_048_repost_01,eha2r_048_context_08,eha2r_048_context_09,eha2r_048_context_10,eha2r_048_context_11",1.0,1.0,1.0,0.5,8,3.0220552088742005,2,0.4166666666666667,0
eha2r_048,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_048_primary_a,eha2r_048_primary_b,eha2r_048_pollutant_root,eha2r_048_citation_target,eha2r_048_repost_00,eha2r_048_repost_02,eha2r_048_repost_03,eha2r_048_repost_01",1.0,1.0,1.0,0.75,4,2.4056390622295662,2,0.625,0
eha2r_048,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_048_pollutant_root,eha2r_048_primary_a,eha2r_048_citation_target,eha2r_048_repost_00,eha2r_048_context_08,eha2r_048_primary_b,eha2r_048_repost_02,eha2r_048_repost_03",1.0,1.0,1.0,0.625,5,2.4056390622295662,2,0.5,0
eha2r_048,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_048_primary_a,eha2r_048_primary_b,eha2r_048_pollutant_root,eha2r_048_citation_target,eha2r_048_repost_00,eha2r_048_repost_02,eha2r_048_context_08,eha2r_048_context_09",1.0,1.0,1.0,0.5,6,2.4056390622295662,2,0.375,0
eha2r_048,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_048_pollutant_root,eha2r_048_primary_a,eha2r_048_primary_b,eha2r_048_citation_target,eha2r_048_context_08,eha2r_048_context_09,eha2r_048_context_10,eha2r_048_context_11",1.0,1.0,1.0,0.25,8,2.5,2,0.125,0
eha2r_049,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_049_pollutant_root,eha2r_049_primary_a,eha2r_049_primary_b,eha2r_049_citation_target,eha2r_049_repost_01,eha2r_049_repost_02,eha2r_049_repost_03,eha2r_049_repost_00",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_049,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_049_pollutant_root,eha2r_049_primary_a,eha2r_049_primary_b,eha2r_049_citation_target,eha2r_049_repost_01,eha2r_049_repost_02,eha2r_049_repost_03,eha2r_049_repost_00,eha2r_049_context_08,eha2r_049_context_09,eha2r_049_context_10,eha2r_049_context_11",1.0,1.0,1.0,0.5,8,3.0220552088742005,2,0.4166666666666667,0
eha2r_049,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_049_primary_a,eha2r_049_primary_b,eha2r_049_pollutant_root,eha2r_049_citation_target,eha2r_049_repost_01,eha2r_049_repost_02,eha2r_049_repost_03,eha2r_049_repost_00",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_049,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_049_pollutant_root,eha2r_049_primary_a,eha2r_049_citation_target,eha2r_049_repost_01,eha2r_049_context_08,eha2r_049_primary_b,eha2r_049_repost_02,eha2r_049_repost_03",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_049,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_049_primary_a,eha2r_049_primary_b,eha2r_049_pollutant_root,eha2r_049_citation_target,eha2r_049_repost_01,eha2r_049_repost_02,eha2r_049_context_08,eha2r_049_context_09",1.0,1.0,1.0,0.5,6,2.5,2,0.375,0
eha2r_049,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_049_pollutant_root,eha2r_049_primary_a,eha2r_049_primary_b,eha2r_049_citation_target,eha2r_049_context_08,eha2r_049_context_09,eha2r_049_context_10,eha2r_049_context_11",1.0,1.0,1.0,0.25,8,2.1556390622295662,2,0.125,0
eha2r_050,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_050_pollutant_root,eha2r_050_primary_a,eha2r_050_primary_b,eha2r_050_citation_target,eha2r_050_repost_00,eha2r_050_repost_01,eha2r_050_repost_02,eha2r_050_repost_03",1.0,1.0,1.0,0.75,4,2.4056390622295662,2,0.625,0
eha2r_050,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_050_pollutant_root,eha2r_050_primary_a,eha2r_050_primary_b,eha2r_050_citation_target,eha2r_050_repost_00,eha2r_050_repost_01,eha2r_050_repost_02,eha2r_050_repost_03,eha2r_050_context_08,eha2r_050_context_09,eha2r_050_context_10,eha2r_050_context_11",1.0,1.0,1.0,0.5,8,3.0220552088742005,2,0.4166666666666667,0
eha2r_050,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_050_primary_a,eha2r_050_primary_b,eha2r_050_pollutant_root,eha2r_050_citation_target,eha2r_050_repost_00,eha2r_050_repost_01,eha2r_050_repost_02,eha2r_050_repost_03",1.0,1.0,1.0,0.75,4,2.4056390622295662,2,0.625,0
eha2r_050,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_050_pollutant_root,eha2r_050_primary_a,eha2r_050_citation_target,eha2r_050_repost_00,eha2r_050_context_08,eha2r_050_primary_b,eha2r_050_repost_01,eha2r_050_repost_02",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_050,citation_laundering_trace,1,True,hygienic_combo_top8,8,"eha2r_050_primary_a,eha2r_050_primary_b,eha2r_050_pollutant_root,eha2r_050_citation_target,eha2r_050_repost_00,eha2r_050_repost_01,eha2r_050_context_08,eha2r_050_context_09",1.0,1.0,1.0,0.5,6,2.5,2,0.375,0
eha2r_050,citation_laundering_trace,1,True,oracle_root_dedup_top8,8,"eha2r_050_pollutant_root,eha2r_050_primary_a,eha2r_050_primary_b,eha2r_050_citation_target,eha2r_050_context_08,eha2r_050_context_09,eha2r_050_context_10,eha2r_050_context_11",1.0,1.0,1.0,0.25,8,2.5,2,0.125,0
eha2r_051,citation_laundering_trace,1,True,bm25_top8,8,"eha2r_051_pollutant_root,eha2r_051_primary_a,eha2r_051_primary_b,eha2r_051_repost_00,eha2r_051_repost_01,eha2r_051_repost_02,eha2r_051_context_07,eha2r_051_context_08",1.0,1.0,1.0,0.5,5,2.75,2,0.5,0
eha2r_051,citation_laundering_trace,1,True,bm25_top12,12,"eha2r_051_pollutant_root,eha2r_051_primary_a,eha2r_051_primary_b,eha2r_051_repost_00,eha2r_051_repost_01,eha2r_051_repost_02,eha2r_051_context_07,eha2r_051_context_08,eha2r_051_context_09,eha2r_051_context_10,eha2r_051_context_11,eha2r_051_context_12",1.0,1.0,1.0,0.3333333333333333,9,2.918295834054489,2,0.3333333333333333,0
eha2r_051,citation_laundering_trace,1,True,primary_preserve_top8,8,"eha2r_051_primary_a,eha2r_051_primary_b,eha2r_051_pollutant_root,eha2r_051_repost_00,eha2r_051_repost_01,eha2r_051_repost_02,eha2r_051_context_07,eha2r_051_context_08",1.0,1.0,1.0,0.5,5,2.75,2,0.5,0
eha2r_051,citation_laundering_trace,1,True,heuristic_root_dedup_top8,8,"eha2r_051_pollutant_root,eha2r_051_primary_a,eha2r_051_repost_00,eha2r_051_context_07,eha2r_051_citation_target,eha2r_051_primary_b,eha2r_051_repost_01,eha2r_051_repost_02",1.0,1.0,1.0,0.625,5,2.4056390622295662,2,0.5,0
